customer_id,transaction_id,transaction_amount,amount_deviation,transaction_frequency,country_risk,customer_age,is_money_laundering,transaction_date,data_version,generation_timestamp,n_customers_param,max_tx_per_customer_param
301,301_3,10359.467968070985,1020.2071590205323,3,0.2463057630817664,61,0,2026-01-05 11:26:32.077590,1.0,2026-01-09T11:26:31.693546,5000,10
301,301_4,2087.465786868738,7251.795022181715,2,0.21745040632501395,61,0,2026-01-07 11:26:32.077590,1.0,2026-01-09T11:26:31.693546,5000,10
301,301_5,3536.7190731919936,5802.541735858459,3,0.19040149649985072,61,1,2026-01-05 11:26:32.077590,1.0,2026-01-09T11:26:31.693546,5000,10
301,301_6,6243.502762944869,3095.758046105584,2,0.11010856238835055,61,0,2026-01-08 11:26:32.077590,1.0,2026-01-09T11:26:31.693546,5000,10
301,301_7,10351.325510796984,1012.0647017465308,2,0.8575741585797885,61,0,2026-01-03 11:26:32.077590,1.0,2026-01-09T11:26:31.693546,5000,10
301,301_8,13693.052974431059,4353.792165380606,2,0.26571571898351226,61,0,2026-01-08 11:26:32.077590,1.0,2026-01-09T11:26:31.693546,5000,10
301,301_9,9992.968836784792,653.7080277343393,3,0.6267964109686094,61,0,2026-01-05 11:26:32.077590,1.0,2026-01-09T11:26:31.693546,5000,10
301,301_10,14153.35822192017,4814.097412869718,1,0.22288930690380224,61,0,2026-01-06 11:26:32.077590,1.0,2026-01-09T11:26:31.693546,5000,10
302,302_1,556.6921336332741,70.86573034588571,3,0.6365944960268973,31,0,2026-01-02 11:26:32.080141,1.0,2026-01-09T11:26:31.693546,5000,10
302,302_2,485.6785948983375,0.14780838905090832,1,0.20256433135901408,31,0,2026-01-05 11:26:32.080141,1.0,2026-01-09T11:26:31.693546,5000,10
302,302_3,410.2873287434218,75.53907454396659,1,0.5557368084404549,31,0,2026-01-08 11:26:32.080141,1.0,2026-01-09T11:26:31.693546,5000,10
302,302_4,703.5980084482267,217.77160516083825,1,0.9748114581135907,31,0,2026-01-06 11:26:32.080141,1.0,2026-01-09T11:26:31.693546,5000,10
302,302_5,10.0,475.8264032873884,3,0.35618424313121205,31,0,2026-01-02 11:26:32.080141,1.0,2026-01-09T11:26:31.693546,5000,10
302,302_6,356.3934392861771,129.4329640012113,2,0.5780273276112468,31,0,2026-01-03 11:26:32.080141,1.0,2026-01-09T11:26:31.693546,5000,10
302,302_7,268.70659245307013,217.1198108343183,3,0.2854016439083279,31,0,2026-01-02 11:26:32.080141,1.0,2026-01-09T11:26:31.693546,5000,10
302,302_8,767.9708275130562,282.14442422566776,2,0.19371457407923237,31,0,2026-01-03 11:26:32.080141,1.0,2026-01-09T11:26:31.693546,5000,10
303,303_1,3962.815689455203,3323.5315503227885,1,0.2767978013401688,73,0,2026-01-05 11:26:32.082620,1.0,2026-01-09T11:26:31.693546,5000,10
303,303_2,12372.785214079759,5086.437974301767,1,0.24967338819488163,73,0,2026-01-07 11:26:32.082620,1.0,2026-01-09T11:26:31.693546,5000,10
303,303_3,6946.788756715086,339.5584830629059,1,0.12154625780711673,73,0,2026-01-02 11:26:32.082620,1.0,2026-01-09T11:26:31.693546,5000,10
303,303_4,6288.6102490211015,997.73699075689,1,0.43476706307501195,73,0,2026-01-08 11:26:32.082620,1.0,2026-01-09T11:26:31.693546,5000,10
303,303_5,7249.156642862477,37.19059691551411,2,0.31743567833695907,73,0,2026-01-06 11:26:32.082620,1.0,2026-01-09T11:26:31.693546,5000,10
303,303_6,5089.273433452438,2197.073806325553,2,0.2302599588795515,73,0,2026-01-06 11:26:32.082620,1.0,2026-01-09T11:26:31.693546,5000,10
303,303_7,9848.579092827242,2562.2318530492503,1,0.34822407592730725,73,0,2026-01-03 11:26:32.082620,1.0,2026-01-09T11:26:31.693546,5000,10
304,304_1,5589.699403075636,3947.8953209506344,1,0.18046393319000334,35,0,2026-01-03 11:26:32.085459,1.0,2026-01-09T11:26:31.693546,5000,10
304,304_2,5955.430468653176,3582.1642553730944,2,0.0545758356323744,35,0,2026-01-04 11:26:32.085459,1.0,2026-01-09T11:26:31.693546,5000,10
304,304_3,8243.836389364573,1293.7583346616975,1,0.7162744993284023,35,0,2026-01-07 11:26:32.085459,1.0,2026-01-09T11:26:31.693546,5000,10
304,304_4,4420.4321428412095,5117.162581185061,2,0.6270382172591427,35,1,2026-01-04 11:26:32.085459,1.0,2026-01-09T11:26:31.693546,5000,10
305,305_1,3034.1425186694714,6954.421270458378,1,0.3562396411033816,57,0,2026-01-07 11:26:32.087487,1.0,2026-01-09T11:26:31.693546,5000,10
305,305_2,13696.95272762742,3708.388938499571,1,0.3494936854231231,57,0,2026-01-03 11:26:32.087487,1.0,2026-01-09T11:26:31.693546,5000,10
305,305_3,15111.335716332567,5122.771927204718,1,0.20310993044974818,57,0,2026-01-04 11:26:32.087487,1.0,2026-01-09T11:26:31.693546,5000,10
305,305_4,4515.87014740816,5472.693641719689,2,0.6083397411670062,57,1,2026-01-05 11:26:32.087487,1.0,2026-01-09T11:26:31.693546,5000,10
305,305_5,13329.669404816746,3341.105615688897,2,0.7981562484898009,57,1,2026-01-05 11:26:32.087487,1.0,2026-01-09T11:26:31.693546,5000,10
305,305_6,13301.142507058132,3312.5787179302824,1,0.20483020355055134,57,0,2026-01-08 11:26:32.087487,1.0,2026-01-09T11:26:31.693546,5000,10
306,306_1,3224.368178893161,1446.0577106448509,2,0.31020390658801056,46,0,2026-01-03 11:26:32.089859,1.0,2026-01-09T11:26:31.693546,5000,10
306,306_2,4367.155691802275,303.2701977357365,2,0.34789704926635995,46,0,2026-01-03 11:26:32.089859,1.0,2026-01-09T11:26:31.693546,5000,10
306,306_3,5984.263113344032,1313.8372238060201,1,0.8155246504105862,46,0,2026-01-05 11:26:32.089859,1.0,2026-01-09T11:26:31.693546,5000,10
306,306_4,4678.2659991525425,7.840109614530775,1,0.057193293820422625,46,0,2026-01-07 11:26:32.089859,1.0,2026-01-09T11:26:31.693546,5000,10
307,307_1,1266.4260066748102,838.1117783248519,3,0.2309578261619364,29,0,2026-01-07 11:26:32.092376,1.0,2026-01-09T11:26:31.693546,5000,10
307,307_2,3696.8743015747286,1592.3365165750665,2,0.5393305218633769,29,0,2026-01-03 11:26:32.092376,1.0,2026-01-09T11:26:31.693546,5000,10
307,307_3,1348.6372284054535,755.9005565942086,2,0.5745513270988065,29,0,2026-01-03 11:26:32.092376,1.0,2026-01-09T11:26:31.693546,5000,10
307,307_4,913.4889590255202,1191.048825974142,1,0.20324916582338504,29,0,2026-01-06 11:26:32.092376,1.0,2026-01-09T11:26:31.693546,5000,10
307,307_5,1518.0322221662823,586.5055628333798,2,0.8017149769015744,29,0,2026-01-08 11:26:32.092376,1.0,2026-01-09T11:26:31.693546,5000,10
307,307_6,874.8064481735969,1229.7313368260652,1,0.114862684094025,29,0,2026-01-02 11:26:32.092376,1.0,2026-01-09T11:26:31.693546,5000,10
307,307_7,2123.773350595899,19.23556559623694,3,0.11584548546910317,29,0,2026-01-07 11:26:32.092376,1.0,2026-01-09T11:26:31.693546,5000,10
307,307_8,1893.8384749272516,210.69931007241053,1,0.2481321191676491,29,1,2026-01-05 11:26:32.092376,1.0,2026-01-09T11:26:31.693546,5000,10
307,307_9,5174.040628545108,3069.502843545446,3,0.3144921084794702,29,0,2026-01-07 11:26:32.092376,1.0,2026-01-09T11:26:31.693546,5000,10
307,307_10,2850.7407437373677,746.2029587377056,2,0.10867274361542219,29,0,2026-01-08 11:26:32.092376,1.0,2026-01-09T11:26:31.693546,5000,10
308,308_1,552.9649121520556,1623.644386460161,1,0.2482483741848882,51,0,2026-01-04 11:26:32.095599,1.0,2026-01-09T11:26:31.693546,5000,10
308,308_2,1024.9303311427109,1151.6789674695058,1,0.1702469355182388,51,0,2026-01-07 11:26:32.095599,1.0,2026-01-09T11:26:31.693546,5000,10
308,308_3,1214.076687739133,962.5326108730837,3,0.21268071016413975,51,0,2026-01-03 11:26:32.095599,1.0,2026-01-09T11:26:31.693546,5000,10
308,308_4,1350.5101321451311,826.0991664670855,1,0.37502050076088117,51,0,2026-01-08 11:26:32.095599,1.0,2026-01-09T11:26:31.693546,5000,10
308,308_5,3318.6180229187707,1142.008724306554,1,0.37449466955311844,51,0,2026-01-02 11:26:32.095599,1.0,2026-01-09T11:26:31.693546,5000,10
308,308_6,1780.0801561851988,396.52914242701786,1,0.37593203505869105,51,0,2026-01-05 11:26:32.095599,1.0,2026-01-09T11:26:31.693546,5000,10
308,308_7,716.846476170193,1459.7628224420237,1,0.7168683694318481,51,0,2026-01-06 11:26:32.095599,1.0,2026-01-09T11:26:31.693546,5000,10
308,308_8,1018.5506863146654,1158.0586122975512,3,0.23251251083889982,51,0,2026-01-03 11:26:32.095599,1.0,2026-01-09T11:26:31.693546,5000,10
308,308_9,554.2654743466121,1622.3438242656046,3,0.453292859558994,51,0,2026-01-03 11:26:32.095599,1.0,2026-01-09T11:26:31.693546,5000,10
309,309_1,123.77808865939384,10.57505770055289,4,0.059931164902344285,72,0,2026-01-02 11:26:32.097964,1.0,2026-01-09T11:26:31.693546,5000,10
309,309_2,235.33293056165357,122.12989960281261,2,0.4400828774206892,72,0,2026-01-06 11:26:32.097964,1.0,2026-01-09T11:26:31.693546,5000,10
309,309_3,103.39843543081665,9.804595528024308,4,0.06202251927316048,72,0,2026-01-02 11:26:32.097964,1.0,2026-01-09T11:26:31.693546,5000,10
309,309_4,110.21324045132086,2.989790507520098,2,0.1280818755200934,72,0,2026-01-08 11:26:32.097964,1.0,2026-01-09T11:26:31.693546,5000,10
309,309_5,76.04646121976015,37.15656973908081,2,0.17959033136387706,72,0,2026-01-08 11:26:32.097964,1.0,2026-01-09T11:26:31.693546,5000,10
309,309_6,10.0,103.20303095884096,2,0.1489991615669334,72,0,2026-01-03 11:26:32.097964,1.0,2026-01-09T11:26:31.693546,5000,10
309,309_7,108.50066529661757,4.702365662223386,2,0.36913406740173715,72,0,2026-01-06 11:26:32.097964,1.0,2026-01-09T11:26:31.693546,5000,10
309,309_8,95.73925759941993,17.463773359421026,2,0.8334485950776589,72,0,2026-01-03 11:26:32.097964,1.0,2026-01-09T11:26:31.693546,5000,10
309,309_9,54.37302291686849,58.83000804197246,4,0.36134087633930584,72,0,2026-01-02 11:26:32.097964,1.0,2026-01-09T11:26:31.693546,5000,10
309,309_10,51.37843154959696,61.824599409243994,4,0.22465032048420197,72,1,2026-01-02 11:26:32.097964,1.0,2026-01-09T11:26:31.693546,5000,10
310,310_1,8248.986508727943,336.2756679146478,2,0.13515898492247805,35,0,2026-01-08 11:26:32.100575,1.0,2026-01-09T11:26:31.693546,5000,10
310,310_2,15579.325497390018,6994.0633207474275,3,0.25346363881535255,35,1,2026-01-02 11:26:32.100575,1.0,2026-01-09T11:26:31.693546,5000,10
310,310_3,10444.245937655494,1858.9837610129034,3,0.7801985700372039,35,1,2026-01-02 11:26:32.100575,1.0,2026-01-09T11:26:31.693546,5000,10
310,310_4,20610.522961933268,12025.260785290677,2,0.06002237809666997,35,0,2026-01-08 11:26:32.100575,1.0,2026-01-09T11:26:31.693546,5000,10
310,310_5,12131.600531538457,3546.3383548958664,1,0.4642583476676458,35,1,2026-01-03 11:26:32.100575,1.0,2026-01-09T11:26:31.693546,5000,10
310,310_6,8236.729790262878,348.532386379713,1,0.5175362654652196,35,0,2026-01-07 11:26:32.100575,1.0,2026-01-09T11:26:31.693546,5000,10
310,310_7,10729.684276640965,2144.4220999983736,2,0.2853976497758246,35,0,2026-01-06 11:26:32.100575,1.0,2026-01-09T11:26:31.693546,5000,10
310,310_8,5730.465393861257,2854.7967827813336,1,0.5882412013571269,35,1,2026-01-04 11:26:32.100575,1.0,2026-01-09T11:26:31.693546,5000,10
310,310_9,627.8735285618714,7957.38864808072,2,0.5153520231716219,35,1,2026-01-06 11:26:32.100575,1.0,2026-01-09T11:26:31.693546,5000,10
310,310_10,13402.46709255549,4817.204915912898,3,0.11537721912531776,35,1,2026-01-02 11:26:32.100575,1.0,2026-01-09T11:26:31.693546,5000,10
311,311_1,6071.435698891737,1945.9966738653702,2,0.08025293285420737,59,0,2026-01-05 11:26:32.104036,1.0,2026-01-09T11:26:31.693546,5000,10
311,311_2,17983.18197367521,9965.749600918105,2,0.2998897912043027,59,0,2026-01-05 11:26:32.104036,1.0,2026-01-09T11:26:31.693546,5000,10
311,311_3,10295.162129545131,2277.729756788024,2,0.09400325020894724,59,0,2026-01-08 11:26:32.104036,1.0,2026-01-09T11:26:31.693546,5000,10
311,311_4,15205.518801864575,7188.086429107468,1,0.3433443889701627,59,0,2026-01-04 11:26:32.104036,1.0,2026-01-09T11:26:31.693546,5000,10
311,311_5,7289.614184976864,727.8181877802435,1,0.0704419055887742,59,0,2026-01-06 11:26:32.104036,1.0,2026-01-09T11:26:31.693546,5000,10
311,311_6,7229.3612751559685,788.0710976011387,2,0.31890723704076257,59,0,2026-01-08 11:26:32.104036,1.0,2026-01-09T11:26:31.693546,5000,10
311,311_7,7257.485231164186,759.9471415929211,1,0.5132554075138441,59,0,2026-01-03 11:26:32.104036,1.0,2026-01-09T11:26:31.693546,5000,10
312,312_1,5192.399526528081,1509.2796530087207,1,0.3730955860682402,46,0,2026-01-08 11:26:32.106465,1.0,2026-01-09T11:26:31.693546,5000,10
312,312_2,10783.078214832129,4081.399035295327,2,0.3794835052132556,46,0,2026-01-05 11:26:32.106465,1.0,2026-01-09T11:26:31.693546,5000,10
312,312_3,6624.014408743726,77.66477079307606,1,0.6515203782280607,46,0,2026-01-07 11:26:32.106465,1.0,2026-01-09T11:26:31.693546,5000,10
312,312_4,5696.103289535087,1005.5758900017145,1,0.08412732622038949,46,0,2026-01-03 11:26:32.106465,1.0,2026-01-09T11:26:31.693546,5000,10
312,312_5,9299.390737525802,2597.7115579890005,2,0.4020682535864051,46,1,2026-01-05 11:26:32.106465,1.0,2026-01-09T11:26:31.693546,5000,10
312,312_6,5662.530776347855,1039.1484031889468,1,0.3701379381731211,46,0,2026-01-04 11:26:32.106465,1.0,2026-01-09T11:26:31.693546,5000,10
313,313_1,10704.830463185917,4654.17015302263,2,0.2747181454830447,31,0,2026-01-05 11:26:32.108733,1.0,2026-01-09T11:26:31.693546,5000,10
313,313_2,3438.455305745779,2612.2050044175085,2,0.2236398036889591,31,0,2026-01-04 11:26:32.108733,1.0,2026-01-09T11:26:31.693546,5000,10
313,313_3,6961.2172620106485,910.5569518473612,3,0.237339223441549,31,0,2026-01-08 11:26:32.108733,1.0,2026-01-09T11:26:31.693546,5000,10
313,313_4,8856.454792657358,2805.7944824940705,3,0.012387108441257023,31,0,2026-01-08 11:26:32.108733,1.0,2026-01-09T11:26:31.693546,5000,10
313,313_5,7974.647113630964,1923.9868034676765,1,0.21274851958203234,31,0,2026-01-02 11:26:32.108733,1.0,2026-01-09T11:26:31.693546,5000,10
313,313_6,2788.204162357804,3262.4561478054834,1,0.33405762150705254,31,0,2026-01-03 11:26:32.108733,1.0,2026-01-09T11:26:31.693546,5000,10
313,313_7,5087.248489525366,963.4118206379217,3,0.4388462821723905,31,0,2026-01-08 11:26:32.108733,1.0,2026-01-09T11:26:31.693546,5000,10
313,313_8,9301.889758439034,3251.229448275747,2,0.746364468001748,31,1,2026-01-05 11:26:32.108733,1.0,2026-01-09T11:26:31.693546,5000,10
313,313_9,12995.985173777695,6945.324863614408,1,0.3839070075132954,31,0,2026-01-07 11:26:32.108733,1.0,2026-01-09T11:26:31.693546,5000,10
313,313_10,2720.872007532762,3329.7883026305253,2,0.30485471354845267,31,0,2026-01-04 11:26:32.108733,1.0,2026-01-09T11:26:31.693546,5000,10
314,314_1,3079.314220010334,3770.474211705093,1,0.7775345985365604,66,1,2026-01-03 11:26:32.111558,1.0,2026-01-09T11:26:31.693546,5000,10
314,314_2,3416.3923221353625,3433.396109580064,2,0.008704605341021125,66,0,2026-01-02 11:26:32.111558,1.0,2026-01-09T11:26:31.693546,5000,10
314,314_3,1804.8276749543447,5044.960756761082,1,0.36536932737159755,66,0,2026-01-06 11:26:32.111558,1.0,2026-01-09T11:26:31.693546,5000,10
314,314_4,11119.989217292643,4270.200785577216,2,0.2801741063072306,66,0,2026-01-02 11:26:32.111558,1.0,2026-01-09T11:26:31.693546,5000,10
314,314_5,6245.950529372103,603.8379023433235,1,0.3831288416350528,66,0,2026-01-05 11:26:32.111558,1.0,2026-01-09T11:26:31.693546,5000,10
315,315_1,10.0,7643.892038375107,1,0.7350284737465753,66,1,2026-01-03 11:26:32.114018,1.0,2026-01-09T11:26:31.693546,5000,10
315,315_2,7635.070830576821,18.821207798286196,1,0.3597899541430899,66,0,2026-01-04 11:26:32.114018,1.0,2026-01-09T11:26:31.693546,5000,10
315,315_3,10182.918487957417,2529.0264495823094,3,0.15366613710715973,66,0,2026-01-08 11:26:32.114018,1.0,2026-01-09T11:26:31.693546,5000,10
315,315_4,11592.168267301857,3938.2762289267494,2,0.07635396721798964,66,0,2026-01-07 11:26:32.114018,1.0,2026-01-09T11:26:31.693546,5000,10
315,315_5,13023.009072268871,5369.117033893764,2,0.1935468400322122,66,0,2026-01-07 11:26:32.114018,1.0,2026-01-09T11:26:31.693546,5000,10
315,315_6,6413.116596174193,1240.7754422009148,1,0.04246521526709096,66,0,2026-01-02 11:26:32.114018,1.0,2026-01-09T11:26:31.693546,5000,10
315,315_7,10069.60395266024,2415.7119142851325,2,0.05145529758704975,66,0,2026-01-06 11:26:32.114018,1.0,2026-01-09T11:26:31.693546,5000,10
315,315_8,10700.796057062507,3046.9040186874,3,0.8485695631921896,66,1,2026-01-08 11:26:32.114018,1.0,2026-01-09T11:26:31.693546,5000,10
315,315_9,7609.7344156013805,44.15762277372687,2,0.25164743183759086,66,0,2026-01-06 11:26:32.114018,1.0,2026-01-09T11:26:31.693546,5000,10
315,315_10,4503.898300236973,3149.993738138134,3,0.3164678735042382,66,0,2026-01-08 11:26:32.114018,1.0,2026-01-09T11:26:31.693546,5000,10
316,316_1,10.0,8795.301906210227,1,0.5658020075706336,18,1,2026-01-06 11:26:32.116356,1.0,2026-01-09T11:26:31.693546,5000,10
316,316_2,5221.821825777577,3583.4800804326496,1,0.7667112204657793,18,1,2026-01-02 11:26:32.116356,1.0,2026-01-09T11:26:31.693546,5000,10
317,317_1,10005.820568241015,1901.5391629629485,1,0.2275051105385745,67,0,2026-01-06 11:26:32.118200,1.0,2026-01-09T11:26:31.693546,5000,10
317,317_2,7086.720558176038,1017.5608471020287,1,0.1688955751745811,67,0,2026-01-02 11:26:32.118200,1.0,2026-01-09T11:26:31.693546,5000,10
317,317_3,11700.33348860699,3596.052083328923,1,0.534617686270458,67,1,2026-01-07 11:26:32.118200,1.0,2026-01-09T11:26:31.693546,5000,10
318,318_1,2319.7267422205678,227.30322926515646,1,0.20805855627827743,53,0,2026-01-08 11:26:32.120084,1.0,2026-01-09T11:26:31.693546,5000,10
318,318_2,3559.814778513663,1012.7848070279388,1,0.11366097569245177,53,0,2026-01-03 11:26:32.120084,1.0,2026-01-09T11:26:31.693546,5000,10
318,318_3,3456.7068717078837,909.6769002221595,1,0.2280804896549264,53,0,2026-01-05 11:26:32.120084,1.0,2026-01-09T11:26:31.693546,5000,10
318,318_4,2825.7128968880816,278.68292540235734,1,0.2607800121426032,53,0,2026-01-04 11:26:32.120084,1.0,2026-01-09T11:26:31.693546,5000,10
318,318_5,870.0220310575523,1677.0079404281719,1,0.043066546940016055,53,0,2026-01-07 11:26:32.120084,1.0,2026-01-09T11:26:31.693546,5000,10
319,319_1,8380.409907312622,479.14059419331716,3,0.35362434556140837,27,0,2026-01-06 11:26:32.122224,1.0,2026-01-09T11:26:31.693546,5000,10
319,319_2,5819.721646314508,3039.828855191431,3,0.2239671750850107,27,0,2026-01-06 11:26:32.122224,1.0,2026-01-09T11:26:31.693546,5000,10
319,319_3,1719.4330626600176,7140.117438845921,3,0.6403735206975081,27,1,2026-01-06 11:26:32.122224,1.0,2026-01-09T11:26:31.693546,5000,10
319,319_4,10878.606901909314,2019.056400403375,2,0.16268102584212274,27,0,2026-01-03 11:26:32.122224,1.0,2026-01-09T11:26:31.693546,5000,10
319,319_5,3901.906827576333,4957.643673929606,2,0.28783467652232186,27,0,2026-01-03 11:26:32.122224,1.0,2026-01-09T11:26:31.693546,5000,10
319,319_6,9074.068823158968,214.5183216530295,1,0.08511179076861286,27,0,2026-01-04 11:26:32.122224,1.0,2026-01-09T11:26:31.693546,5000,10
319,319_7,10.0,8849.550501505939,1,0.7219260894140602,27,1,2026-01-05 11:26:32.122224,1.0,2026-01-09T11:26:31.693546,5000,10
320,320_1,8838.485822114737,1347.4757514611474,1,0.24244253272257052,58,0,2026-01-02 11:26:32.124453,1.0,2026-01-09T11:26:31.693546,5000,10
320,320_2,9250.092077221361,1759.0820065677717,1,0.37645251922624234,58,0,2026-01-07 11:26:32.124453,1.0,2026-01-09T11:26:31.693546,5000,10
320,320_3,9746.797642481208,2255.787571827618,2,0.6331998333325849,58,0,2026-01-06 11:26:32.124453,1.0,2026-01-09T11:26:31.693546,5000,10
320,320_4,12594.363194473925,5103.353123820335,2,0.10137078469697725,58,0,2026-01-06 11:26:32.124453,1.0,2026-01-09T11:26:31.693546,5000,10
321,321_1,8824.16786813592,1265.6255304295464,1,0.09428701707168699,48,0,2026-01-06 11:26:32.126422,1.0,2026-01-09T11:26:31.693546,5000,10
322,322_1,9922.608836214355,580.9402568602491,3,0.1436285434961178,37,0,2026-01-05 11:26:32.128048,1.0,2026-01-09T11:26:31.693546,5000,10
322,322_2,6523.768971226988,2817.899608127118,3,0.1379826510331202,37,0,2026-01-05 11:26:32.128048,1.0,2026-01-09T11:26:31.693546,5000,10
322,322_3,5240.107615644128,4101.560963709978,1,0.1207972842930176,37,0,2026-01-02 11:26:32.128048,1.0,2026-01-09T11:26:31.693546,5000,10
322,322_4,5872.830682321526,3468.8378970325793,1,0.40305549761942805,37,1,2026-01-03 11:26:32.128048,1.0,2026-01-09T11:26:31.693546,5000,10
322,322_5,8470.215831446514,871.4527479075914,3,0.4260456175176073,37,0,2026-01-05 11:26:32.128048,1.0,2026-01-09T11:26:31.693546,5000,10
322,322_6,1530.1441739786778,7811.524405375428,1,0.20499260172825529,37,0,2026-01-08 11:26:32.128048,1.0,2026-01-09T11:26:31.693546,5000,10
322,322_7,6670.285114525319,2671.3834648287866,1,0.07633135837427098,37,0,2026-01-04 11:26:32.128048,1.0,2026-01-09T11:26:31.693546,5000,10
322,322_8,15278.43955098871,5936.770971634605,1,0.129060429513429,37,0,2026-01-07 11:26:32.128048,1.0,2026-01-09T11:26:31.693546,5000,10
323,323_1,300.3194364171879,50.947937331308026,1,0.259053611241619,59,0,2026-01-02 11:26:32.130072,1.0,2026-01-09T11:26:31.693546,5000,10
324,324_1,2478.298497388755,480.4757128885742,3,0.134286316305126,55,0,2026-01-06 11:26:32.131914,1.0,2026-01-09T11:26:31.693546,5000,10
324,324_2,3203.5120701728574,1205.6892856726765,1,0.5097750489412628,55,0,2026-01-07 11:26:32.131914,1.0,2026-01-09T11:26:31.693546,5000,10
324,324_3,2161.0726960944885,163.2499115943076,1,0.07342842053409916,55,0,2026-01-08 11:26:32.131914,1.0,2026-01-09T11:26:31.693546,5000,10
324,324_4,1799.3699234360254,198.4528610641555,2,0.0454067112289293,55,0,2026-01-02 11:26:32.131914,1.0,2026-01-09T11:26:31.693546,5000,10
324,324_5,124.9981222810884,1872.8246622190925,3,0.219038634354384,55,0,2026-01-06 11:26:32.131914,1.0,2026-01-09T11:26:31.693546,5000,10
324,324_6,2030.6503831567911,32.827598656610235,3,0.17666735832540534,55,0,2026-01-06 11:26:32.131914,1.0,2026-01-09T11:26:31.693546,5000,10
324,324_7,1922.8774590774644,74.94532542271645,2,0.5793221612428998,55,0,2026-01-02 11:26:32.131914,1.0,2026-01-09T11:26:31.693546,5000,10
325,325_1,1906.4246431962174,258.88415134376237,4,0.7689721683978756,21,0,2026-01-04 11:26:32.134264,1.0,2026-01-09T11:26:31.693546,5000,10
325,325_2,1979.2233082434836,331.6828163910286,1,0.19884397269447193,21,0,2026-01-05 11:26:32.134264,1.0,2026-01-09T11:26:31.693546,5000,10
325,325_3,1505.3979000145528,142.14259183790227,1,0.2618358485588595,21,0,2026-01-07 11:26:32.134264,1.0,2026-01-09T11:26:31.693546,5000,10
325,325_4,2558.70660142054,911.1661095680852,1,0.07277735123388683,21,0,2026-01-08 11:26:32.134264,1.0,2026-01-09T11:26:31.693546,5000,10
325,325_5,39.72509796822578,1607.8153938842293,1,0.1667272530813785,21,0,2026-01-06 11:26:32.134264,1.0,2026-01-09T11:26:31.693546,5000,10
325,325_6,1322.2730773620244,325.2674144904306,2,0.017124541265400837,21,0,2026-01-03 11:26:32.134264,1.0,2026-01-09T11:26:31.693546,5000,10
325,325_7,1040.9385285507797,606.6019633016754,4,0.4661130080272966,21,0,2026-01-04 11:26:32.134264,1.0,2026-01-09T11:26:31.693546,5000,10
325,325_8,2074.029338516954,426.48884666449885,2,0.11547042136731472,21,0,2026-01-03 11:26:32.134264,1.0,2026-01-09T11:26:31.693546,5000,10
325,325_9,1897.0565967673347,249.51610491487963,4,0.4292041679560904,21,0,2026-01-04 11:26:32.134264,1.0,2026-01-09T11:26:31.693546,5000,10
325,325_10,1009.866961669137,637.673530183318,4,0.2913465547277364,21,0,2026-01-04 11:26:32.134264,1.0,2026-01-09T11:26:31.693546,5000,10
326,326_1,13471.463132068124,3702.967514041782,3,0.40163905039900966,68,1,2026-01-08 11:26:32.136345,1.0,2026-01-09T11:26:31.693546,5000,10
326,326_2,4074.583035316652,5693.91258270969,2,0.11073515941321543,68,0,2026-01-06 11:26:32.136345,1.0,2026-01-09T11:26:31.693546,5000,10
326,326_3,13591.918137876142,3823.4225198498007,2,0.1662671739442184,68,0,2026-01-02 11:26:32.136345,1.0,2026-01-09T11:26:31.693546,5000,10
326,326_4,12197.105548114692,2428.6099300883507,1,0.20392695525838608,68,0,2026-01-07 11:26:32.136345,1.0,2026-01-09T11:26:31.693546,5000,10
326,326_5,8375.564571862753,1392.9310461635887,2,0.02527927281335644,68,0,2026-01-06 11:26:32.136345,1.0,2026-01-09T11:26:31.693546,5000,10
326,326_6,19057.67368833717,9289.178070310829,3,0.10647084380012026,68,1,2026-01-08 11:26:32.136345,1.0,2026-01-09T11:26:31.693546,5000,10
326,326_7,20361.262600719416,10592.766982693074,2,0.002390417331069771,68,0,2026-01-02 11:26:32.136345,1.0,2026-01-09T11:26:31.693546,5000,10
326,326_8,12971.995562527576,3203.4999445012345,3,0.23390487655614195,68,0,2026-01-08 11:26:32.136345,1.0,2026-01-09T11:26:31.693546,5000,10
326,326_9,17258.49374070427,7489.998122677929,2,0.032913776233423855,68,0,2026-01-05 11:26:32.136345,1.0,2026-01-09T11:26:31.693546,5000,10
326,326_10,9448.802167326656,319.69345069968585,2,0.4683456166340462,68,0,2026-01-05 11:26:32.136345,1.0,2026-01-09T11:26:31.693546,5000,10
327,327_1,1308.4088015492202,262.60626886893533,2,0.5093217486631368,62,0,2026-01-08 11:26:32.138331,1.0,2026-01-09T11:26:31.693546,5000,10
327,327_2,756.5121122269647,289.29042045332017,3,0.39455046902439195,62,0,2026-01-04 11:26:32.138331,1.0,2026-01-09T11:26:31.693546,5000,10
327,327_3,1192.7003994853362,146.8978668050513,1,0.272239088995932,62,0,2026-01-03 11:26:32.138331,1.0,2026-01-09T11:26:31.693546,5000,10
327,327_4,670.1063469944249,375.69618568586,1,0.3125789304257469,62,1,2026-01-05 11:26:32.138331,1.0,2026-01-09T11:26:31.693546,5000,10
327,327_5,1451.4041291180984,405.60159643781344,1,0.3486541852443483,62,0,2026-01-02 11:26:32.138331,1.0,2026-01-09T11:26:31.693546,5000,10
